key,image,label,sentence
2_477,2_477_u,0.0,"  Did you have fun at the bachelor's party last night? Oh yeah, look what I got, she is fully dressed right. And then you click it and oh oh she naked. And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked."
2_297,2_297_u,1.0,"  You and I were, uh doing it on this table You okay there? I can't belive you two had sex in her dream. I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious"
2_87,2_87_u,0.0,"  Uhh, the ball thing. Yeah? Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?! Yeah it would!"
1_6645,1_6645_u,0.0,"  (chimes) Wisten to me.
Not westauwant; westauwant. (chimes) I don't know what you mean by ""not westauwant; westauwant."" See? Total cwap.
You suck, Siwi. Hey, don't talk to her like that. 
She's a lady. Well, that wady took high-wes pictures of my junk wast night for Cwaigswist."
1_8749,1_8749_u,1.0,"  I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me Raiders of the Lost Ark  for the first time. My apologies. I chose my words poorly.
I should have said you were about to have your world rocked on my couch. Anyway, thank you for watching it.
It's one of my all-time favorites. It was very entertaining... despite the glaring story problem."
2_289,2_289_u,1.0,"  Do you know what just happened? Yeah. We-we had sex and then we fell asleep. No. We were in the middle of sex .. and Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!"
1_2853,1_2853_u,1.0,"  My God, she didn't! What could she possibly be talking about for so long? Obviously, waitressing at The Cheese Cake Factory is a complex socio-economic activity that requires a great deal of analysis and planning."
2_611,2_611_u,1.0,"  Why?!! Uh well umm .. we're just not in that place, y'know? But we're very excited about this. Oh. Well then shut me up. Just tell me how."
1_S11E12_038,1_S11E12_038_u,1.0,"  Hey, just-just hold the gate still while I screw it in. You know, I don't know how I feel about all this baby-proofing. If Halley can't teach herself to walk down the stairs, then maybe that's nature's way of saying the Wolowitz line ends here. That's funny. I always thought Howard was nature's way of saying  the Wolowitz line ends here"
1_S11E08_283,1_S11E08_283_u,0.0,"  So it turns out Ruchi is totally trying to take over Bernadette's projects. Wow, she just told you that out of the blue? Yeah, yeah, we had just made love. It was so beautiful. Our caramel-colored bodies were entwined like erotic taffy... Get to the point! Oh."
1_S12E02_443,1_S12E02_443_u,0.0,"  Are those words? No. It's a secret code that you two get to figure out together. Hint: it's based on Sanskrit, but not the Sanskrit you're thinking of. (laughs) And best of all, you can't use the Internet to cheat. Because we locked you out of your Wi-Fi, and the answer to this is your new password. I'm no longer happy."
2_315,2_315_u,1.0,"  So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked. I guess you'd know that, being one of the two of us, though, right?"
1_S12E11_199,1_S12E11_199_u,1.0,"  Really? She asked you to move in with her? Yeah, she was hinting around about it, but I think I handled it pretty well. ""Pretty well""?"
1_6766,1_6766_u,0.0,"  And I'm super smart, so it's probably true. Hey, I've been training in the field of neurobiology for 12 years. You've been here for three hours, and you've spent one of them in the bathroom. I'm sorry! It takes me a while to get things going on an unfamiliar toilet. Sheldon, I've given you the simplest things to do, and you haven't done one of them right. Maybe that's because I'm not being challenged. It's the same reason Einstein failed math."
1_3287,1_3287_u,1.0,"  I told my girlfriend Bernadette she could join us for dinner. Sure. The more, the merrier. Wa- no, that's a false equivalency. More does not equal merry. If there were 2,000 people in this apartment right now, would we be celebrating?
No, we'd be suffocating. Sheldon... Don't ""Sheldon"" me. We ordered for five people, not six. Oh, come on, it's fine. We'll just put it all on the table, you know, family style. Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?"
3_S02E04_395,3_S02E04_395_u,0.0,"  Okay, that was the third reference she's made to how much money she's making. Hmm. That's a $3500 bag. How do you know? You have the same one? No, I have the fucking Internet. You don't think she's making more money than us, do you? No, we all have equalized pay, remember?"
2_542,2_542_u,1.0,"  Well, I'm just,if the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference! Joey, do you have a minute? Dude, what am I gonna Uh, Rachel's here, so good luck man, let me know how it works out."
1_S10E07_198,1_S10E07_198_u,0.0,"  But is Sheldon really believing all this crap? Well, he started to question it, but then I fake sneezed on him and he ran to take a shower. Please don't say anything, I feel terrible about this. Oh, don't worry, I won't."
1_11901,1_11901_u,1.0,"  I don't believe it matters what the topic is. What's crucial for a salon is that we conduct the discussion in an elevated and insightful way. 
It's all about the execution. Of course you'd focus on that rather than the inspiration. Uh, new salon topic.
What's more important, an idea or its execution? Oh, that's fun. Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned."
3_S01E01_568,3_S01E01_568_u,0.0,"  I'd like for this company to just be different than Hooli and Goolybib and all the rest, you know? Like, let's like not turn this into a corporate cult with bike meetings and voluntary retreats that are actually mandatory. And claiming to make the world a better place all the time. Let's, uh... Let's just think different. Uh, don't think different. That's Apple. Let's just... Let's just do it. - That's Nike, man. - I know that's Nike. - Yeah. - Uh... Fuck it. I don't know. Let's just make it... Let's make it happen. Yeah, agreed. To his beneficence."
1_S10E10_009,1_S10E10_009_u,1.0,"  If we're going to be staying in this apartment, would you be interested in doing a little redecorating? Oh, actually, I would. Great, what'd you have in mind? Let's take every single thing from the other apartment and put it in here. Well, how about we start a little smaller? Like moving the furniture around. You know, I have always thought that this couch would look fantastic on the curb in front of the building."
2_71,2_71_u,1.0,"  Oh so pretty, this must have cost him a fortune. Oh c'mon Ross, remember back in college when he fell in love with Carol and bought the ridiculosly expensive crustal duck? What did you just say? Crustal duck. No, no, no, the love part? Oh my god! ThatÕs good, just keep rubbing your head. That will turn back time"
2_481,2_481_u,0.0,  Okay. Let's use this brush. Okay. This stuff? Yeah. All right.
2_140,2_140_u,1.0,  No seriouslty. Sarcastic? Us? Nooo.
2_196,2_196_u,0.0,"  Oh, I mean she's gonna be at the wedding waiting for him and people will be whispering, ""Oh that poor girl."" Then she'll have to come back here and live all alone. Oh my God! What?"
1_11322,1_11322_u,1.0,"  Hey, how are things going with your parents? Not great. They hired divorce attorneys. You know, speaking of attorneys, if I ever needed a lawyer, I would not hire She-Hulk. You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon."""
2_13,2_13_u,0.0,"  Rachel, I have not missed one question the whole game. I own this game! Look at my hand. Why? Do you have the answers written on there? No! Steady as a rock! Now, are you with me. All right, let's do it."
1_162,1_162_u,0.0,"  On the other hand, no arousal. None? None. Thank you for your time. Thank you. None at all? Sheldon, if you were a robot, and I knew and you didn't..."
2_494,2_494_u,1.0,"  I know Richard's really nice and everything, it's just that we don't know him really well you know, plus he is old  ...  er than some people. But younger than some buildings!"
1_9971,1_9971_u,1.0,"  We can't show up to your mom's empty-handed. 
We should bring something. I already am.
I'm bringing the gift of knowledge. Oh, boy. Despite what her Bible says, recent archeological studies indicate that although camels are referenced in the Old Testament, they didn't exist in the Middle East until hundreds of years later. I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful."
1_S09E23_420,1_S09E23_420_u,1.0,"  To be honest, I'm surprised you cared about the wedding at all. I'm still human, Penny. Not getting invited to my own son's wedding is difficult to ignore. I know how you feel. She didn't invite any of us. It was spur of the moment! But we did get to see a live stream of it on the Internet. I could've watched it on the Internet? Thank you."
2_500,2_500_u,1.0,  I want to show you something too. You know those big road signs that say Merge? So I was thinking that we could get one fo those signs and hang it over the bed. Because its you and I together - Merge! Oh my God I love that! - Really? - NO!
1_S11E11_301,1_S11E11_301_u,0.0,"  Morning. Morning. ""Kept Fern alive""? Who's Fern? No, the fern. The one in the bathroom."
1_S11E24_338,1_S11E24_338_u,1.0,"  What are you lunatics doing?! Sheldon had a breakthrough. Actually, Amy and I had a breakthrough. Oh, science? Shocking!"
3_S01E02_004,3_S01E02_004_u,0.0,"  Holy shit. What the fuck is that? Uh, that is Jared Dunn. He works for Gavin Belson. Hey. Sorry if I scared you. I know I have somewhat ghost-like features."
1_S12E03_410,1_S12E03_410_u,1.0,"  Cheers. [CLEARS THROAT] Okay. I guess if we'’re going forward with this wedding, we should talk about the next steps. Oh, like themes and flowers? Actually, finances and taxes. Oh. We can'’t use that. That was the theme of my parents'’ divorce."
2_300,2_300_u,0.0,"  There is nothing wrong with Jake! Okay? He is all man! I'm thinking even more than you. Oh yeah, he looked like a real lumberjack in those pink lacys. I'm just saying that only a man completely secure with his masculinity could walk around in women's underwear! I don't think you could ever do that."
